bv_raw,bv_nc,crc_raw,crc_nc,n_units_used,tag,dgp,rep,N,C,T_c,het_scale,nl_scale,factor_scale,bv_true
0.40548869997377635,0.16237433144752014,0.25891901300952413,0.08794726148222295,50,p1_T15,D,26,5,50,15,0.25,0.15,1.0,0.14
0.4416434203728159,0.1816867343240533,0.27458727275320594,0.09807548938278404,50,p1_T15,D,27,5,50,15,0.25,0.15,1.0,0.17
0.4098912282514205,0.1794477661331056,0.24338531649131945,0.07652528621211264,50,p1_T15,D,28,5,50,15,0.25,0.15,1.0,0.13
0.4112882005353219,0.1820532865578688,0.2504963783770199,0.08148594665409856,50,p1_T15,D,29,5,50,15,0.25,0.15,1.0,0.14
0.44110673927316796,0.18011175650560227,0.2796357800818493,0.10306861362814825,50,p1_T15,D,30,5,50,15,0.25,0.15,1.0,0.12
0.43601023349240525,0.21670283713074517,0.24396280427974656,0.07804397758663148,50,p1_T15,D,31,5,50,15,0.25,0.15,1.0,0.13
0.43290892096712974,0.13797386392648378,0.2713248175990734,0.09714034027045523,50,p1_T15,D,32,5,50,15,0.25,0.15,1.0,0.11
0.409986746741322,0.18352966056867712,0.25633561205149125,0.08605627772297944,50,p1_T15,D,33,5,50,15,0.25,0.15,1.0,0.13
0.4248507818442655,0.178461073398987,0.2780247699715838,0.10149946202893735,50,p1_T15,D,34,5,50,15,0.25,0.15,1.0,0.1
0.44030657721949207,0.16223319031455927,0.2760124690826232,0.09998325055794462,50,p1_T15,D,35,5,50,15,0.25,0.15,1.0,0.07
0.44286622643166745,0.14508095147744055,0.2938208276351728,0.11231030579326305,50,p1_T15,D,36,5,50,15,0.25,0.15,1.0,0.12
0.3898721480082208,0.12778498931246465,0.2479665815885633,0.07975862795402339,50,p1_T15,D,37,5,50,15,0.25,0.15,1.0,0.13
